SD initialization failed!
Is there an SD card inserted?
27041 54363529 440 109.25 3124288 24.44
27042 54364017 472 125.87 3124294 24.34
27043 54364816 408 90.57 3124300 24.34
27044 54364929 231 39.55 3124306 24.44
27045 54366105 89 21.05 3124312 24.34
27046 54366935 103 22.23 3124318 24.34
27047 54367518 152 26.78 3124324 24.44
27048 54368021 167 28.76 3124330 24.44
27049 54368620 248 42.69 3124336 24.23
27050 54370099 121 23.66 3124342 24.23
27051 54374057 365 71.38 3124348 24.34
27052 54374122 112 22.94 3124354 24.34
27053 54374522 50 15.67 3124360 24.34
27054 54375534 96 21.67 3124366 24.44
27055 54375903 263 45.37 3124372 24.44
27056 54375925 618 215.06 3124378 24.34
27057 54376521 79 20.03 3124384 24.44
27058 54377082 250 43.04 3124390 24.44
27059 54377494 344 64.67 3124396 24.44
27060 54377707 76 19.69 3124402 24.34
27061 54379247 103 22.23 3124408 24.34
27062 54381494 110 22.78 3124414 24.34
27063 54382133 61 17.60 3124420 24.23
27064 54382346 83 20.46 3124426 24.34
27065 54383961 110 22.78 3124432 24.44
27066 54386572 227 38.83 3124438 24.23
27067 54389190 236 40.44 3124444 24.34
27068 54390968 487 132.65 3124450 24.34
27069 54397538 127 24.18 3124456 24.34
27070 54398262 101 22.08 3124462 24.34
27071 54398455 184 31.36 3124468 24.44
27072 54399865 398 85.63 3124474 24.44
27073 54403195 624 242.54 3124480 24.44
27074 54406067 60 17.43 3124486 24.34
27075 54406568 96 21.67 3124492 24.44
27076 54409756 60 17.43 3124498 24.44
27077 54409784 62 17.75 3124504 24.34
27078 54410220 252 43.42 3124510 24.34
27079 54410374 255 43.96 3124516 24.34
27080 54412959 60 17.43 3124522 24.44
27081 54413471 165 28.48 3124528 24.23
27082 54413626 176 30.09 3124534 24.44
27083 54414788 101 22.08 3124540 24.34
27084 54416247 173 29.64 3124546 24.34
27085 54418727 79 20.03 3124552 24.44
27086 54419448 255 43.96 3124558 24.34
27087 54421684 76 19.69 3124564 24.44
27088 54423510 49 15.48 3124570 24.34
27089 54425297 98 21.83 3124576 24.44
27090 54426519 284 49.41 3124582 24.44
27091 54428494 158 27.53 3124588 24.44
27092 54430258 268 46.26 3124594 24.34
27093 54430597 97 21.75 3124600 24.23
27094 54431012 88 20.96 3124606 24.34
27095 54432240 463 119.23 3124612 24.44
27096 54433362 121 23.66 3124618 24.23
27097 54438303 142 25.64 3124624 24.34
27098 54442218 56 16.76 3124630 24.23
27099 54442364 81 20.25 3124636 24.44
27100 54443433 83 20.46 3124642 24.44
27101 54443585 110 22.78 3124648 24.23
27102 54443906 415 95.00 3124654 24.23
27103 54444654 76 19.69 3124660 24.44
27104 54445545 56 16.76 3124666 24.44
27105 54446768 124 23.92 3124672 24.34
27106 54446973 89 21.05 3124678 24.44
27107 54448304 56 16.76 3124684 24.34
27108 54449552 76 19.69 3124690 24.34
27109 54450835 49 15.48 3124696 24.44
27110 54451088 373 75.04 3124702 24.44
27111 54455769 188 32.01 3124708 24.44
27112 54456449 147 26.19 3124714 24.44
27113 54457966 49 15.48 3124720 24.44
27114 54459128 67 18.51 3124726 24.44
27115 54459143 433 104.37 3124732 24.34
27116 54460054 89 21.05 3124738 24.44
27117 54462364 110 22.78 3124744 24.44
27118 54463665 112 22.94 3124750 24.44
27119 54463861 107 22.55 3124756 24.44
27120 54469698 352 66.89 3124762 24.44
27121 54469754 300 52.79 3124768 24.44
27122 54474311 518 151.06 3124774 24.34
27123 54474382 108 22.63 3124780 24.44
27124 54474456 110 22.78 3124786 24.34
27125 54475907 71 19.06 3124792 24.44
27126 54475987 185 31.51 3124798 24.34
27127 54476461 76 19.69 3124804 24.23
27128 54479376 188 32.01 3124810 24.34
27129 54479949 172 29.49 3124816 24.44
27130 54480452 177 30.25 3124822 24.23
27131 54480985 113 23.02 3124828 24.23
27132 54481235 220 37.58 3124834 24.23
27133 54481947 238 40.82 3124840 24.44
27134 54483788 77 19.81 3124846 24.44
27135 54484570 56 16.76 3124852 24.44
27136 54486377 255 43.96 3124858 24.34
27137 54488478 53 16.22 3124864 24.44
27138 54489116 62 17.75 3124870 24.34
27139 54491878 135 24.92 3124876 24.23
27140 54492950 184 31.36 3124882 24.44
27141 54494410 286 49.78 3124888 24.44
27142 54495952 122 23.75 3124894 24.34
27143 54497460 211 35.96 3124900 24.44
27144 54498243 79 20.03 3124906 24.34
27145 54498722 83 20.46 3124912 24.44
27146 54500197 103 22.23 3124918 24.44
27147 54501727 162 28.06 3124924 24.44
27148 54503311 60 17.43 3124930 24.34
27149 54505990 71 19.06 3124936 24.34
27150 54506462 127 24.18 3124942 24.23
27151 54506648 53 16.22 3124948 24.34
27152 54506716 172 29.49 3124954 24.44
27153 54508421 125 24.00 3124960 24.44
27154 54509083 56 16.76 3124966 24.44
27155 54511489 94 21.50 3124972 24.44
27156 54511933 120 23.58 3124978 24.34
27157 54512626 521 150.31 3124984 24.34
27158 54514967 396 85.28 3124990 24.44
27159 54515984 143 25.74 3124996 24.44
27160 54516521 60 17.43 3125002 24.34
27161 54517792 476 129.76 3125008 24.34
27162 54520880 89 21.05 3125014 24.34
27163 54526043 71 19.06 3125020 24.34
27164 54527080 63 17.91 3125026 24.23
27165 54530306 76 19.69 3125032 24.44
27166 54530726 281 48.90 3125038 24.34
27167 54531646 76 19.69 3125044 24.44
27168 54533136 79 20.03 3125050 24.44
27169 54536852 53 16.22 3125056 24.34
27170 54537220 352 66.89 3125062 24.23
27171 54538290 76 19.69 3125068 24.44
27172 54539256 240 41.21 3125074 24.44
27173 54540707 261 45.09 3125080 24.34
27174 54540742 194 33.00 3125086 24.34
27175 54548597 159 27.66 3125092 24.44
27176 54549154 448 112.41 3125098 24.44
27177 54549736 112 22.94 3125104 24.34
27178 54551834 71 19.06 3125110 24.34
27179 54551931 62 17.75 3125116 24.44
27180 54555182 89 21.05 3125122 24.44
27181 54556384 92 21.32 3125128 24.44
27182 54557455 54 16.41 3125134 24.44
27183 54559032 120 23.58 3125140 24.44
27184 54559598 107 22.55 3125146 24.34
27185 54560321 211 35.96 3125152 24.34
27186 54560695 295 51.75 3125158 24.44
27187 54564301 415 95.00 3125164 24.44
27188 54564684 120 23.58 3125170 24.44
27189 54566227 76 19.69 3125176 24.44
27190 54566501 185 31.51 3125182 24.34
27191 54569598 199 33.86 3125188 24.44
27192 54576537 76 19.69 3125194 24.34
27193 54576626 81 20.25 3125200 24.44
27194 54576912 268 46.26 3125206 24.23
27195 54578756 94 21.50 3125212 24.34
27196 54583732 451 113.08 3125218 24.44
27197 54585279 220 37.58 3125224 24.44
27198 54592454 185 31.51 3125230 24.34
27199 54593789 50 15.67 3125236 24.44
27200 54595515 83 20.46 3125242 24.44
27201 54597156 99 21.91 3125248 24.44
27202 54597363 54 16.41 3125254 24.44
27203 54599871 53 16.22 3125260 24.44
27204 54601234 71 19.06 3125266 24.23
27205 54602859 269 46.58 3125272 24.34
27206 54602919 140 25.42 3125278 24.44
27207 54605928 68 18.65 3125284 24.44
27208 54606064 120 23.58 3125290 24.44
27209 54607113 57 16.93 3125296 24.44
27210 54607198 63 17.91 3125302 24.44
27211 54611775 112 22.94 3125308 24.44
27212 54611949 275 47.73 3125314 24.23
27213 54613080 81 20.25 3125320 24.44
27214 54613349 57 16.93 3125326 24.44
27215 54618826 82 20.36 3125332 24.44
27216 54622068 391 82.35 3125338 24.34
27217 54623622 79 20.03 3125344 24.44
27218 54624315 207 35.26 3125350 24.44
27219 54624549 83 20.46 3125356 24.34
27220 54628423 93 21.41 3125362 24.23
27221 54629809 96 21.67 3125368 24.44
27222 54630519 147 26.19 3125374 24.44
27223 54633118 108 22.63 3125380 24.44
27224 54633376 184 31.36 3125386 24.44
27225 54634621 108 22.63 3125392 24.44
27226 54637095 133 24.73 3125398 24.44
27227 54644152 60 17.43 3125404 24.44
27228 54644592 167 28.76 3125410 24.44
27229 54647455 472 125.87 3125416 24.34
27230 54648812 271 46.93 3125422 24.44
27231 54649384 71 19.06 3125428 24.44
27232 54651209 57 16.93 3125434 24.44
27233 54653662 65 18.22 3125440 24.44
27234 54654114 51 15.86 3125446 24.44
27235 54656622 98 21.83 3125452 24.34
27236 54662411 57 16.93 3125458 24.44
27237 54663472 51 15.86 3125464 24.44
27238 54664055 291 50.97 3125470 24.44
27239 54667953 197 33.52 3125476 24.44
27240 54669279 255 43.96 3125482 24.44
27241 54670542 141 25.53 3125488 24.34
27242 54670971 88 20.96 3125494 24.44
27243 54672992 263 45.37 3125500 24.44
27244 54674467 103 22.23 3125506 24.44
27245 54676799 115 23.18 3125512 24.44
27246 54678387 96 21.67 3125518 24.44
27247 54679967 101 22.08 3125524 24.44
27248 54681067 163 28.20 3125530 24.34
27249 54685335 63 17.91 3125536 24.44
27250 54692217 56 16.76 3125542 24.44
27251 54695547 66 18.36 3125548 24.44
27252 54696758 56 16.76 3125554 24.34
27253 54700195 85 20.67 3125560 24.44
27254 54701682 71 19.06 3125566 24.44
27255 54706311 103 22.23 3125572 24.34
27256 54707988 301 53.09 3125578 24.44
27257 54711394 77 19.81 3125584 24.34
27258 54712228 384 80.08 3125590 24.44
27259 54713501 195 33.17 3125596 24.44
27260 54714198 96 21.67 3125602 24.44
27261 54714235 184 31.36 3125608 24.44
27262 54715117 159 27.66 3125614 24.34
27263 54715407 127 24.18 3125620 24.44
27264 54716573 423 97.36 3125626 24.44
27265 54716666 99 21.91 3125632 24.44
27266 54716852 286 49.78 3125638 24.44
27267 54719188 103 22.23 3125644 24.44
27268 54721546 50 15.67 3125650 24.44
27269 54724022 127 24.18 3125656 24.34
27270 54724392 60 17.43 3125662 24.44
27271 54724402 99 21.91 3125668 24.44
27272 54725107 62 17.75 3125678 24.34
27273 54727382 115 23.18 3125684 24.44
27274 54728174 192 32.67 3125690 24.34
27275 54731383 56 16.76 3125696 24.44
27276 54731970 48 15.29 3125702 24.44
27277 54734087 90 21.14 3125708 24.44
27278 54736854 237 40.69 3125714 24.34
27279 54737146 143 25.74 3125720 24.44
27280 54738428 63 17.91 3125726 24.44
27281 54738456 69 18.79 3125732 24.34
27282 54738492 159 27.66 3125738 24.44
27283 54739332 291 50.97 3125744 24.44
27284 54740101 152 26.78 3125750 24.44
27285 54741319 109 22.70 3125756 24.44
27286 54744641 125 24.00 3125762 24.44
27287 54745022 145 25.96 3125768 24.34
27288 54745035 67 18.51 3125774 24.44
27289 54747502 63 17.91 3125782 24.44
27290 54748171 185 31.51 3125788 24.44
27291 54748445 172 29.49 3125794 24.44
27292 54748560 147 26.19 3125800 24.34
27293 54750044 88 20.96 3125806 24.44
27294 54750141 224 38.29 3125812 24.44
27295 54750504 117 23.34 3125818 24.44
27296 54753755 56 16.76 3125824 24.44
27297 54755600 135 24.92 3125830 24.44
27298 54757406 415 95.00 3125836 24.44
27299 54757892 85 20.67 3125842 24.44
27300 54761098 63 17.91 3125848 24.44
27301 54761134 83 20.46 3125854 24.34
27302 54768365 83 20.46 3125860 24.34
27303 54770018 248 42.69 3125866 24.44
27304 54770223 51 15.86 3125872 24.34
27305 54770466 250 43.04 3125878 24.44
27306 54772861 368 72.93 3125884 24.44
27307 54773946 188 32.01 3125890 24.44
27308 54775049 67 18.51 3125896 24.44
27309 54776335 69 18.79 3125902 24.44
27310 54776432 51 15.86 3125908 24.44
27311 54777686 108 22.63 3125914 24.34
27312 54779032 254 43.77 3125920 24.34
27313 54779143 115 23.18 3125926 24.44
27314 54784850 206 35.07 3125932 24.34
27315 54789052 143 25.74 3125938 24.44
27316 54789179 63 17.91 3125944 24.44
27317 54793434 138 25.22 3125950 24.23
27318 54794200 284 49.41 3125956 24.44
27319 54795784 224 38.29 3125962 24.44
27320 54796508 159 27.66 3125968 24.34
27321 54797466 49 15.48 3125974 24.44
27322 54798246 295 51.75 3125980 24.44
27323 54799239 295 51.75 3125986 24.44
27324 54800687 89 21.05 3125992 24.44
27325 54801024 101 22.08 3125998 24.34
27326 54803767 124 23.92 3126004 24.44
27327 54805591 77 19.81 3126010 24.44
27328 54807950 88 20.96 3126016 24.44
27329 54808360 63 17.91 3126022 24.44
27330 54809160 67 18.51 3126028 24.44
27331 54809671 448 112.41 3126034 24.44
27332 54810752 487 132.65 3126040 24.44
27333 54810771 71 19.06 3126046 24.44
27334 54819578 96 21.67 3126052 24.44
27335 54820943 63 17.91 3126058 24.44
27336 54821864 60 17.43 3126064 24.44
27337 54823672 73 19.32 3126070 24.44
27338 54824186 115 23.18 3126076 24.44
27339 54826437 78 19.92 3126082 24.44
27340 54829480 241 41.39 3126088 24.44
27341 54829560 280 48.67 3126094 24.44
27342 54829726 73 19.32 3126100 24.44
27343 54835855 527 155.96 3126106 24.44
27344 54837092 79 20.03 3126112 24.44
27345 54843267 49 15.48 3126118 24.44
27346 54845649 88 20.96 3126124 24.44
27347 54845838 57 16.93 3126130 24.44
27348 54848186 143 25.74 3126136 24.44
27349 54848884 185 31.51 3126142 24.44
27350 54849331 174 29.79 3126148 24.23
27351 54853775 78 19.92 3126154 24.44
27352 54855744 127 24.18 3126160 24.44
27353 54855813 143 25.74 3126166 24.44
27354 54860183 159 27.66 3126172 24.44
27355 54860918 57 16.93 3126178 24.23
27356 54863619 449 112.05 3126184 24.44
27357 54863636 108 22.63 3126190 24.44
27358 54870394 192 32.67 3126196 24.44
27359 54873689 326 59.13 3126202 24.44
27360 54874087 102 22.15 3126208 24.34
27361 54877227 56 16.76 3126214 24.44
27362 54878208 79 20.03 3126220 24.44
27363 54878327 441 109.77 3126226 24.44
27364 54881037 440 109.25 3126232 24.34
27365 54887081 83 20.46 3126238 24.34
27366 54887840 110 22.78 3126244 24.34
27367 54888548 568 189.84 3126250 24.44
27368 54888868 51 15.86 3126256 24.34
27369 54890890 174 29.79 3126262 24.44
27370 54891334 86 20.77 3126268 24.44
27371 54894110 108 22.63 3126274 24.44
27372 54900716 255 43.96 3126280 24.44
27373 54904822 76 19.69 3126286 24.44
27374 54905989 317 56.91 3126292 24.44
27375 54907857 103 22.23 3126298 24.44
27376 54908498 217 37.04 3126304 24.44
27377 54908735 237 40.69 3126310 24.44
27378 54909654 124 23.92 3126316 24.44
27379 54910673 62 17.75 3126322 24.44
27380 54911390 71 19.06 3126328 24.44
27381 54913480 63 17.91 3126334 24.44
27382 54913848 423 97.36 3126340 24.44
27383 54915062 67 18.51 3126346 24.44
27384 54915267 83 20.46 3126352 24.44
27385 54916950 79 20.03 3126358 24.44
27386 54918050 97 21.75 3126364 24.44
27387 54924256 56 16.76 3126370 24.44
27388 54925275 163 28.20 3126376 24.44
27389 54926913 67 18.51 3126382 24.44
27390 54930007 98 21.83 3126388 24.44
27391 54931587 71 19.06 3126394 24.44
27392 54932009 140 25.42 3126400 24.44
27393 54933498 167 28.76 3126406 24.34
27394 54934157 62 17.75 3126412 24.44
27395 54937858 327 59.28 3126418 24.44
27396 54939015 85 20.67 3126424 24.44
27397 54940289 364 71.71 3126430 24.34
27398 54942444 345 64.98 3126436 24.44
27399 54944375 387 81.05 3126442 24.44
27400 54944918 134 24.82 3126448 24.44
27401 54944982 114 23.10 3126454 24.44
27402 54945033 316 56.81 3126460 24.44
27403 54947142 56 16.76 3126466 24.44
27404 54948690 53 16.22 3126472 24.34
27405 54950422 344 64.67 3126478 24.34
27406 54952670 85 20.67 3126484 24.44
27407 54953470 121 23.66 3126490 24.44
27408 54953661 110 22.78 3126496 24.44
27409 54954885 112 22.94 3126502 24.44
27410 54955975 282 49.11 3126508 24.34
27411 54957595 71 19.06 3126514 24.44
27412 54958424 335 61.77 3126520 24.44
27413 54958661 295 51.75 3126526 24.44
27414 54960588 156 27.28 3126532 24.44
27415 54963949 221 37.76 3126538 24.44
27416 54965001 127 24.18 3126544 24.44
27417 54967153 67 18.51 3126550 24.44
27418 54967174 71 19.06 3126556 24.44
27419 54968031 99 21.91 3126562 24.34
27420 54970957 51 15.86 3126568 24.44
27421 54972693 179 30.55 3126574 24.44
27422 54973789 127 24.18 3126580 24.44
27423 54976103 206 35.07 3126586 24.44
27424 54976569 51 15.86 3126592 24.44
27425 54976935 194 33.00 3126598 24.44
27426 54982084 56 16.76 3126604 24.44
27427 54982975 252 43.42 3126610 24.44
27428 54984113 302 53.30 3126616 24.34
27429 54992562 135 24.92 3126622 24.44
27430 54995371 120 23.58 3126628 24.44
27431 54995419 197 33.52 3126634 24.44
27432 54995902 67 18.51 3126640 24.44
27433 54998497 194 33.00 3126646 24.44
27434 55001303 57 16.93 3126652 24.44
27435 55002242 172 29.49 3126658 24.44
27436 55004839 204 34.73 3126664 24.44
27437 55006739 307 54.48 3126670 24.44
27438 55008658 57 16.93 3126676 24.44
27439 55012419 290 50.82 3126682 24.44
27440 55019495 110 22.78 3126688 24.44
27441 55022575 66 18.36 3126694 24.44
27442 55023557 88 20.96 3126700 24.44
27443 55027374 250 43.04 3126706 24.44
27444 55028293 56 16.76 3126712 24.44
27445 55029476 67 18.51 3126718 24.44
27446 55029841 92 21.32 3126724 24.44
27447 55030636 186 31.68 3126730 24.44
27448 55031279 51 15.86 3126736 24.34
27449 55036484 254 43.77 3126742 24.34
27450 55039591 57 16.93 3126748 24.44
27451 55042217 177 30.25 3126754 24.44
27452 55042937 89 21.05 3126760 24.44
27453 55043064 103 22.23 3126766 24.44
27454 55043855 57 16.93 3126772 24.44
27455 55044361 51 15.86 3126778 24.44
27456 55045446 57 16.93 3126784 24.44
27457 55046088 401 87.91 3126790 24.44
27458 55047719 89 21.05 3126796 24.44
27459 55049627 387 81.05 3126802 24.44
27460 55049895 394 84.01 3126808 24.44
27461 55050824 63 17.91 3126814 24.44
27462 55051410 96 21.67 3126820 24.44
27463 55054003 300 52.79 3126826 24.44
27464 55059750 99 21.91 3126832 24.44
27465 55060453 352 66.89 3126838 24.44
27466 55062394 49 15.48 3126844 24.44
27467 55064514 267 46.14 3126850 24.44
27468 55065644 262 45.24 3126856 24.44
27469 55066231 57 16.93 3126862 24.44
27470 55068862 103 22.23 3126868 24.34
27471 55069655 195 33.17 3126874 24.44
27472 55071304 142 25.64 3126880 24.44
27473 55072997 109 22.70 3126886 24.44
27474 55073432 423 97.36 3126892 24.44
27475 55074052 71 19.06 3126898 24.44
27476 55076101 62 17.75 3126904 24.44
27477 55076853 96 21.67 3126910 24.44
27478 55082753 94 21.50 3126916 24.44
27479 55082946 135 24.92 3126922 24.44
27480 55082998 84 20.57 3126928 24.44
27481 55089010 63 17.91 3126934 24.44
27482 55092624 131 24.54 3126940 24.44
27483 55093580 79 20.03 3126946 24.44
27484 55094422 323 58.48 3126952 24.44
27485 55094922 177 30.25 3126958 24.44
27486 55095481 421 97.33 3126964 24.44
27487 55095706 96 21.67 3126970 24.44
27488 55095822 127 24.18 3126976 24.44
27489 55097540 153 26.90 3126982 24.44
27490 55101487 193 32.84 3126988 24.44
27491 55102027 114 23.10 3126994 24.44
27492 55103269 124 23.92 3127000 24.44
27493 55103298 63 17.91 3127006 24.44
27494 55103853 359 69.86 3127012 24.44
27495 55104565 271 46.93 3127018 24.44
27496 55107409 163 28.20 3127024 24.44
27497 55108180 63 17.91 3127030 24.44
27498 55109299 147 26.19 3127036 24.44
27499 55112429 112 22.94 3127042 24.44
27500 55113387 71 19.06 3127048 24.44
27501 55114284 103 22.23 3127054 24.44
27502 55116827 172 29.49 3127060 24.44
27503 55121905 73 19.32 3127066 24.44
27504 55125098 48 15.29 3127072 24.44
27505 55127072 79 20.03 3127078 24.44
27506 55128357 98 21.83 3127084 24.44
27507 55128783 56 16.76 3127090 24.44
27508 55129619 739 495.61 3127096 24.44
27509 55129730 53 16.22 3127102 24.44
27510 55129849 137 25.12 3127108 24.44
27511 55130457 152 26.78 3127114 24.44
